6820,O87,Venous complications in the puerperium,Venous complications in the puerperium,Venous complications in the puerperium,Venous complications in the puerperium,Complicações venosas no puerpério,O87   Complic venosas no puerperio,
6821,O870,Superficial thrombophlebitis in the puerperium,Superficial thrombophlebitis in the puerperium,Superficial thrombophlebitis in the puerperium,Superficial thrombophlebitis in the puerperium,Tromboflebite superficial no puerpério,O87.0 Tromboflebite superf no puerperio,
6822,O871,Deep phlebothrombosis in the puerperium,Deep phlebothrombosis in the puerperium,Deep phlebothrombosis in the puerperium,Deep phlebothrombosis in the puerperium,Tromboflebite profunda no puerpério,O87.1 Tromboflebite profunda no puerperio,
6823,O872,Haemorrhoids in the puerperium,Haemorrhoids in the puerperium,Haemorrhoids in the puerperium,Haemorrhoids in the puerperium,Hemorróidas no puerpério,O87.2 Hemorroidas no puerperio,
6824,O873,Cerebral venous thrombosis in the puerperium,Cerebral venous thrombosis in the puerperium,Cerebral venous thrombosis in the puerperium,Cerebral venous thrombosis in the puerperium,Trombose venosa cerebral no puerpério,O87.3 Trombose venosa cerebral no puerperio,
6825,O878,Other venous complications in the puerperium,Other venous complications in the puerperium,Other venous complications in the puerperium,Other venous complications in the puerperium,Outras complicações venosas no puerpério,O87.8 Outr complic venosas no puerperio,
6826,O879,"Venous complication in the puerperium, unspecified","Venous complication in the puerperium, unspecified","Venous complication in the puerperium, unspecified","Venous complication in the puerperium, unspecified","Complicações venosas no puerpério, não especificadas",O87.9 Complic venosas no puerperio NE,
6827,O88,Obstetric embolism,Obstetric embolism,Obstetric embolism,Obstetric embolism,Embolia de origem obstétrica,O88   Embolia orig obstetrica,
6828,O880,Obstetric air embolism,Obstetric air embolism,Obstetric air embolism,Obstetric air embolism,Embolia gasosa de origem obstétrica,O88.0 Embolia gasosa orig obstetrica,
6829,O881,Amniotic fluid embolism,Amniotic fluid embolism,Amniotic fluid embolism,Amniotic fluid embolism,Embolia amniótica,O88.1 Embolia amniotica,
6830,O882,Obstetric blood-clot embolism,Obstetric blood-clot embolism,Obstetric blood-clot embolism,Obstetric blood-clot embolism,Embolia obstétrica por coágulo de sangue,O88.2 Embolia obstetrica p/coagulo de sangue,
6831,O883,Obstetric pyaemic and septic embolism,Obstetric pyaemic and septic embolism,Obstetric pyaemic and septic embolism,Obstetric pyaemic and septic embolism,Embolia séptica ou piêmica de origem obstétrica,O88.3 Embolia septica ou piemica orig obstetrica,
6832,O888,Other obstetric embolism,Other obstetric embolism,Other obstetric embolism,Other obstetric embolism,Outras embolias de origem obstétrica,O88.8 Outr embolias orig obstetrica,
6833,O89,Complications of anaesthesia during the puerperium,Complications of anaesthesia during the puerperium,Complications of anaesthesia during the puerperium,Complications of anaesthesia during the puerperium,Complicações da anestesia administrada durante o puerpério,O89   Complic da anestesia admin durante puerperio,
6834,O890,Pulmonary complications of anaesthesia during the puerperium,Pulmonary complications of anaesthesia during the puerperium,Pulmonary complications of anaesthesia during the puerperium,Pulmonary complications of anaesthesia during the puerperium,Complicações pulmonares da anestesia durante o puerpério,O89.0 Complic pulm anestesia durante puerperio,
6835,O891,Cardiac complications of anaesthesia during the puerperium,Cardiac complications of anaesthesia during the puerperium,Cardiac complications of anaesthesia during the puerperium,Cardiac complications of anaesthesia during the puerperium,Complicações cardíacas devidas a anestesia durante o puerpério,O89.1 Complic card dev anestesia durante puerperio,
6836,O892,Central nervous system complications of anaesthesia during the puerperium,Central nervous system complications of anaesthesia during the puerperium,Central nervous system complications of anaesthesia during the puerperium,Central nervous system complications of anaesthesia during the puerperium,Complicações relativas ao sistema nervoso central devidas a anestesia durante o puerpério,O89.2 Compl rel sist nerv cent dev anest puerperio,
6837,O893,Toxic reaction to local anaesthesia during the puerperium,Toxic reaction to local anaesthesia during the puerperium,Toxic reaction to local anaesthesia during the puerperium,Toxic reaction to local anaesthesia during the puerperium,Reação tóxica a uma anestesia local durante o puerpério,O89.3 Reacao toxica anest local durante puerperio,
6838,O894,Spinal and epidural anaesthesia-induced headache during the puerperium,Spinal and epidural anaesthesia-induced headache during the puerperium,Spinal and epidural anaesthesia-induced headache during the puerperium,Spinal and epidural anaesthesia-induced headache during the puerperium,"Cefaléia provocada por uma anestesia raquidiana ou peridural, durante o puerpério",O89.4 Cefaleia prov anest raquid perid puerperio,
6839,O895,Other complications of spinal and epidural anaesthesia during the puerperium,Other complications of spinal and epidural anaesthesia during the puerperium,Other complications of spinal and epidural anaesthesia during the puerperium,Other complications of spinal and epidural anaesthesia during the puerperium,"Outras complicações de anestesia raquidiana ou peridural, durante o puerpério",O89.5 Outr compl anest raquid perid puerperio,
6840,O896,Failed or difficult intubation during the puerperium,Failed or difficult intubation during the puerperium,Failed or difficult intubation during the puerperium,Failed or difficult intubation during the puerperium,"Falha na ou dificuldade de entubação, durante o puerpério",O89.6 Falha dific de entubacao durante puerperio,
6841,O898,Other complications of anaesthesia during the puerperium,Other complications of anaesthesia during the puerperium,Other complications of anaesthesia during the puerperium,Other complications of anaesthesia during the puerperium,Outras complicações da anestesia durante o puerpério,O89.8 Outr complic anestesia durante o puerperio,
6842,O899,"Complication of anaesthesia during the puerperium, unspecified","Complication of anaesthesia during the puerperium, unspecified","Complication of anaesthesia during the puerperium, unspecified","Complication of anaesthesia during the puerperium, unspecified","Complicação devida a anestesia, durante o puerpério, não especificada",O89.9 Complic dev anestesia durante o puerperio NE,
6843,O90,"Complications of the puerperium, not elsewhere classified","Complications of the puerperium, not elsewhere classified","Complications of the puerperium, not elsewhere classified","Complications of the puerperium, not elsewhere classified",Complicações do puerpério não classificadas em outra parte,O90   Complic do puerperio NCOP,
6844,O900,Disruption of caesarean section wound,Disruption of caesarean section wound,Disruption of caesarean section wound,Disruption of caesarean section wound,Ruptura da incisão de cesariana,O90.0 Ruptura da incisao de cesariana,
6845,O901,Disruption of perineal obstetric wound,Disruption of perineal obstetric wound,Disruption of perineal obstetric wound,Disruption of perineal obstetric wound,"Ruptura da incisão obstétrica, no períneo",O90.1 Ruptura da incisao obstetrica no perineo,
6846,O902,Haematoma of obstetric wound,Haematoma of obstetric wound,Haematoma of obstetric wound,Haematoma of obstetric wound,Hematoma da incisão obstétrica,O90.2 Hematoma da incisao obstetrica,
6847,O903,Cardiomyopathy in the puerperium,Cardiomyopathy in the puerperium,Cardiomyopathy in the puerperium,Cardiomyopathy in the puerperium,Cardiomiopatia no puerpério,O90.3 Cardiomiopatia no puerperio,
6848,O904,Postpartum acute renal failure,Postpartum acute renal failure,Postpartum acute renal failure,Postpartum acute renal failure,Insuficiência renal aguda do pós-parto,O90.4 Insuf renal aguda do pos-parto,
6849,O905,Postpartum thyroiditis,Postpartum thyroiditis,Postpartum thyroiditis,Postpartum thyroiditis,Tireoidite do pós-parto,O90.5 Tireoidite do pos-parto,
6850,O908,"Other complications of the puerperium, not elsewhere classified","Other complications of the puerperium, not elsewhere classified","Other complications of the puerperium, not elsewhere classified","Other complications of the puerperium, not elsewhere classified","Outras complicações do puerpério, não classificadas em outra parte",O90.8 Outr complic do puerperio NCOP,
6851,O909,"Complication of the puerperium, unspecified","Complication of the puerperium, unspecified","Complication of the puerperium, unspecified","Complication of the puerperium, unspecified",Complicação do puerpério não especificada,O90.9 Complic do puerperio NE,
6852,O91,Infections of breast associated with childbirth,Infections of breast associated with childbirth,Infections of breast associated with childbirth,Infections of breast associated with childbirth,Infecções mamárias associadas ao parto,O91   Infecc mamarias assoc ao parto,
6853,O910,Infection of nipple associated with childbirth,Infection of nipple associated with childbirth,Infection of nipple associated with childbirth,Infection of nipple associated with childbirth,Infecção do mamilo associada ao parto,O91.0 Infecc do mamilo assoc ao parto,
